time_s,clean_ecg,noisy_ecg,baseline_wander,mains_50hz,emg_noise
0.12222222222222222,8.363683701856283e-25,0.10238652772509162,0.0451292284931322,0.05142300877492301,0.005834290457036411
0.125,1.1747613261067446e-24,0.13706651700039005,0.0461320871639394,0.08,0.010934429836450647
0.12777777777777777,1.6592892131682574e-24,0.1421278631791013,0.047133415506768396,0.051423008774923416,0.0435714388974095
0.13055555555555556,2.3613185153109123e-24,0.04542110353018839,0.04813318030480912,-0.013891854213354846,0.011179777438734113
0.13333333333333333,3.393432143322928e-24,0.013794994243958164,0.049131348393118536,-0.06928203230275512,0.03394567815359475
0.1361111111111111,4.9372949052525145e-24,-0.02166856952870731,0.050127886659720886,-0.07517540966287277,0.003378953474444573
0.1388888888888889,7.292381655386598e-24,0.0382171205151517,0.051122762046706086,-0.027361611466053596,0.014455969934499208
0.14166666666666666,1.0961926481350342e-23,0.12368035284325335,0.05211594155132624,0.04000000000000009,0.03156441129192702
0.14444444444444443,1.680542049354539e-23,0.05903422147528391,0.053107392227090634,0.0787846202409766,-0.07285779099278332
0.14722222222222223,2.6310166538811126e-23,0.09939707581651175,0.054097081184858516,0.06128355544951829,-0.015983560817865068
0.15,4.207570828522662e-23,0.03156634287929022,0.055084975593930136,-1.372594784063577e-16,-0.023518632714639776
0.1527777777777778,6.867832339690962e-23,-0.0371564051785497,0.05607104268313587,-0.06128355544951847,-0.0319438924121671
0.15555555555555556,1.1421263325737384e-22,-0.035486483060387534,0.05705524974192331,-0.07878462024097665,-0.013757112561334188
0.15833333333333333,1.9303637822306515e-22,0.09278462968316181,0.05803756412144236,-0.04000000000000034,0.0747470655617198
0.16111111111111112,3.3064666954297685e-22,0.043088008917019985,0.0590179532356283,0.027361611466053856,-0.043291555784662164
0.1638888888888889,5.72319884787668e-22,0.18358571195472945,0.059996384562282734,0.07517540966287267,0.04841391772957404
0.16666666666666666,9.983740237873933e-22,0.04611136936611748,0.060972825644152455,0.06928203230275527,-0.08414348858079024
0.16944444444444445,1.7510414434962117e-21,0.059094846804071406,0.06194724409000614,0.013891854213354015,-0.016744251499288744
0.17222222222222222,3.0816202639768743e-21,0.01963425205603595,0.06291960757570886,-0.05142300877492319,0.00813765325525028
0.175,5.4329084122070036e-21,0.013201000413258251,0.06388988384529434,-0.08,0.02931111656796391
0.17777777777777778,9.582785711878456e-21,0.04899636092675501,0.06485804071203505,-0.05142300877492279,0.03556132898964275
0.18055555555555555,1.6893351839126524e-20,0.11938326203286057,0.06582404605950977,0.013891854213354518,0.039667361759996266
0.18333333333333332,2.97415504998581e-20,0.11863364653300226,0.06678786784266919,0.06928203230275495,-0.01743625361242188
0.18611111111111112,5.2260573818123876e-20,0.11980729411854307,0.06774947408889873,0.0751754096628727,-0.02311758963322836
0.18888888888888888,9.161129750567588e-20,0.13896923842799042,0.06870883289907932,0.027361611466053377,0.042898794062857695
0.19166666666666668,1.6015399786355264e-19,0.020100696204564464,0.06966591244864549,-0.040000000000000285,-0.009565216244080745
0.19444444444444445,2.7914299421293356e-19,-0.07194825541923167,0.07062068098864108,-0.07878462024097664,-0.0637843161668961
0.19722222222222222,4.849869314108769e-19,-0.04637480930292007,0.07157310684677247,-0.0612835554495185,-0.056664360700174034
0.2,8.398135825321967e-19,0.026550544128379094,0.07252315842845929,3.724907007445037e-16,-0.045972614300080566
0.20277777777777778,1.449226843032334e-18,0.1596123968700888,0.07347080421788234,0.06128355544951825,0.024858037202688203
0.20555555555555555,2.492031163122975e-18,0.16032191982353405,0.0744160127790292,0.07878462024097661,0.007121286803528262
0.20833333333333334,4.26978680962739e-18,0.1498830204601256,0.07535875275673706,0.04000000000000013,0.034524267703388414
0.2111111111111111,7.289089911303297e-18,0.027574749094852972,0.07629899287773269,-0.02736161146605301,-0.021362632316826714
0.21388888888888888,1.2397630611835602e-17,0.009988276842633008,0.07723670195167004,-0.07517540966287276,0.007926984553835711
0.21666666666666667,2.1008259554025432e-17,0.04016933626777655,0.07817184887216484,-0.06928203230275515,0.031279519698366835
0.21944444444444444,3.54664805121152e-17,0.04974522141845965,0.07910440261782643,-0.013891854213354904,-0.015467326986011921
0.2222222222222222,5.965070708158262e-17,0.15429610290608092,0.08003433225328695,0.05142300877492336,0.022838761877870574
0.225,9.994868860862329e-17,0.12786530987689498,0.08096160693022744,0.08,-0.033096297053332564
0.22777777777777777,1.668393148015104e-16,0.11515651233507126,0.0818861958884012,0.051423008774923486,-0.01815269232825359
0.23055555555555557,2.7744458200450487e-16,0.049829319543383266,0.08280806845665419,-0.013891854213354751,-0.019086894699916455
0.23333333333333334,4.596297728979875e-16,-0.045346820528264095,0.08372719405394251,-0.06928203230275508,-0.05979198227945198
0.2361111111111111,7.585639120509209e-16,0.03381675656675385,0.08464354219034681,-0.07517540966287281,0.024348624039279093
0.2388888888888889,1.2471733564998895e-15,0.03472535399189564,0.08555708246808374,-0.027361611466053155,-0.023470117010136196
0.24166666666666667,2.042729815517293e-15,0.12709249051890076,0.08646778458251433,0.04,0.0006247059363843715
0.24444444444444444,3.333063445220664e-15,0.19019757150942465,0.0873756183231493,0.07878462024097659,0.024037332945295448
0.24722222222222223,5.417813783454133e-15,0.17189066782567178,0.0882805535746512,0.06128355544951798,0.022326558801497205
0.25,8.77307520938664e-15,0.1224518157664814,0.08918256031783336,-3.928773447456944e-17,0.03326925544863931
0.25277777777777777,1.4152282243731389e-14,0.023873778955680772,0.09008160863065584,-0.06128355544951804,-0.004924274225471181
0.25555555555555554,2.2742992991988528e-14,-0.008971867153943769,0.09097766868921794,-0.07878462024097677,-0.02116491560220769
0.25833333333333336,3.640952315065038e-14,0.047884800223465085,0.09187071076874757,-0.039999999999998946,-0.003985910545319953
0.2611111111111111,5.806686620461553e-14,0.03575559501279814,0.09276070524458727,0.027361611466054297,-0.08436672169790149
0.2638888888888889,9.225451712573842e-14,0.09646740863498761,0.0936476225931769,0.07517540966287284,-0.07235562362115437
0.26666666666666666,1.4601336565593405e-13,0.09767848507821414,0.09453143339303323,0.06928203230275504,-0.06613498061772012
0.26944444444444443,2.302200777820718e-13,0.059441621159236444,0.09541210832572564,0.013891854213354673,-0.04986234138007409
0.2722222222222222,3.616090644469641e-13,0.06485532073845966,0.0962896181768489,-0.05142300877492268,0.019988711336171833
0.275,5.65823368140564e-13,-0.02811001893044499,0.09716393383699223,-0.08,-0.04527395276800304
0.2777777777777778,8.819985172533918e-13,0.027703889826694087,0.09803502630270489,-0.05142300877492331,-0.018908127701969486
0.28055555555555556,1.369620320033748e-12,0.17775613578148625,0.09890286667745836,0.013891854213354982,0.06496141488930328
0.2833333333333333,2.1187409037119545e-12,0.1512362599244076,0.09976742617260494,0.06928203230275519,-0.017813198553071296
0.2861111111111111,3.265132481793359e-12,0.21267986419782486,0.10062867610833268,0.07517540966287273,0.03687577842335433
0.28888888888888886,5.012669098158797e-12,0.08216731538518963,0.10148658791461682,0.027361611466054005,-0.046680884000493854
0.2916666666666667,7.66624191096373e-12,0.052069255246452055,0.10234113313216751,-0.0400000000000002,-0.010271877893381501
0.29444444444444445,1.1679956923305403e-11,-0.023093439561451837,0.1031922834133739,-0.07878462024097663,-0.047501102745529065
0.2972222222222222,1.7727405901359657e-11,0.025804801296425182,0.10404001052324446,-0.061283555449518565,-0.016951653795028124
0.3,2.6803675555461784e-11,0.14689969324001745,0.1048842863403437,2.745189568127154e-16,0.04201540687286978
0.30277777777777776,4.037278635091924e-11,0.0806426171879985,0.10572508285772496,0.06128355544951819,-0.08636602115961745
0.3055555555555556,6.057986418340814e-11,0.20706817466270877,0.10656237218385951,0.07878462024097653,0.021721182177292866
0.30833333333333335,9.055513078966004e-11,0.15928290675073056,0.1073961265435618,0.03999999999999973,0.011886780116613895
0.3111111111111111,1.3484753728648023e-10,0.05115720916286515,0.10822631827891079,-0.02736161146605345,-0.02970749778483972
0.3138888888888889,2.0004060671884336e-10,-0.0384253823320872,0.10905291985016746,-0.07517540966287253,-0.07230289271942274
0.31666666666666665,2.9562318393155167e-10,0.04420034721524962,0.10987590383668845,-0.0692820323027555,0.003606475385693476
0.3194444444444444,4.352151429637577e-10,0.07032875370650613,0.11069524293783554,-0.01389185421335444,-0.02647463545319012
0.32222222222222224,6.382850671590894e-10,0.17456772995482547,0.1115109099738815,0.05142300877492373,0.011633810567735199
0.325,9.3254660857418e-10,0.19341548609563008,0.11232287788691135,0.08,0.001092607276172144
0.3277777777777778,1.3572866735961574e-09,0.24464307443997596,0.1131311197417204,0.051423008774923125,0.08008894456604577
0.33055555555555555,1.967966933086564e-09,0.088075975107669,0.11393560872670738,-0.013891854213354093,-0.011967781373651214
0.3333333333333333,2.8425569963137267e-09,-0.0057205859365268485,0.11473631815476415,-0.06928203230275475,-0.05117487463109325
0.33611111111111114,4.090211241584037e-09,0.04932159763931556,0.11553322146416077,-0.07517540966287226,0.008963781747815808
0.3388888888888889,5.8631022152735025e-09,0.09996452081506446,0.1163262922194267,-0.02736161146605271,0.010999834198588259
0.3416666666666667,8.372484720278139e-09,0.22507489124673477,0.11711550411222778,0.04000000000000041,0.06795937876202184
0.34444444444444444,1.1910402316371664e-08,0.23844102540934675,0.11790083096223886,0.07878462024097665,0.04175556229572893
0.3472222222222222,1.6878881686293064e-08,0.19780937200388798,0.1186822467180124,0.06128355544951841,0.01784355295747547
0.35,2.3829014164666503e-08,0.1926248938478354,0.11945972545784252,6.27118198065299e-16,0.0731651445609781
0.3527777777777778,3.351302655053644e-08,-0.0004884332620092904,0.12023324139062505,-0.06128355544951834,-0.05943815271614255
0.35555555555555557,4.6953329535609266e-08,0.010230618931578539,0.12100276885671288,-0.07878462024097649,-0.031987576637487386
0.35833333333333334,6.553364225390122e-08,0.03543955079213391,0.12176828232876742,-0.03999999999999953,-0.04632879707027625
0.3611111111111111,9.111867289452893e-08,0.13040096883954336,0.1225297564126052,0.027361611466053672,-0.0194904901577884
0.3638888888888889,1.2621054246834728e-07,0.12962839434364004,0.1232871658480404,0.07517540966287262,-0.06883430737781544
0.36666666666666664,1.7415223349392197e-07,0.22508023930543183,0.12404048550972273,0.06928203230275537,0.03175754734072022
0.36944444444444446,2.393908966442796e-07,0.12757064915728306,0.12478969040797089,0.01389185421335421,-0.01111113485493867
0.37222222222222223,3.278169320795331e-07,0.0005717600064777471,0.1255347556896016,-0.051423008774923035,-0.0735403147251329
0.375,4.471984597165807e-07,-0.004502850223163357,0.126275656638754,-0.08,-0.05077895406037708
0.37777777777777777,6.077351892847337e-07,0.09126566001048583,0.12701236867770974,-0.051423008774922944,0.015675692372509764
0.38055555555555554,8.227608829691582e-07,0.18354387273666417,0.12774486736770782,0.013891854213354324,0.041906328394719056
0.38333333333333336,1.1096296542569677e-06,0.2975928149267549,0.12847312840975586,0.06928203230275543,0.09983654458458933
0.3861111111111111,1.49082834188648e-06,0.35006715143701667,0.12919712764543573,0.07517540966287257,0.1456931233003665
0.3888888888888889,1.995365198704256e-06,0.1780009195527573,0.1299168410577052,0.02736161146605356,0.02072047166379982
0.39166666666666666,2.6604941802470484e-06,0.04115799926428199,0.13063224477169458,-0.039999999999999626,-0.04947690600159321
0.39444444444444443,3.533844212909105e-06,-0.05404008537783045,0.13134331505549862,-0.07878462024097652,-0.10660231403656546
0.3972222222222222,4.676033928302392e-06,0.08415672202256574,0.1320500283209639,-0.06128355544951826,0.01338557311719179
0.4,6.163864372893869e-06,0.09211147022332865,0.1327523611244713,7.449814014890074e-16,-0.040647054765516305
0.4027777777777778,8.094194971654714e-06,0.17397407680321947,0.1334502901677136,0.06128355544951849,-0.02076786300898427
0.40555555555555556,1.0588621283985847e-05,0.18233416120773857,0.13414379229846835,0.07878462024097664,-0.030604839952990404
0.4083333333333333,1.3799086476714605e-05,0.1678070992770238,0.13483284451136604,0.040000000000000306,-0.0070395443208192635
0.4111111111111111,1.791457146720122e-05,0.1614727385934486,0.1355174239486531,-0.027361611466053894,0.053299011539382185
0.41388888888888886,2.3169020736029184e-05,0.06889769563108113,0.13619750790095017,-0.0751754096628723,0.00785242837226723
0.4166666666666667,2.9850671097988074e-05,0.059689150324413916,0.1368730738080056,-0.06928203230275524,-0.007931741851934416
0.41944444444444445,3.831295831488887e-05,0.07190787036311382,0.1375440992594435,-0.013891854213353979,-0.051782687641290584
0.4222222222222222,4.898718023053695e-05,0.10594841071544255,0.13821056199550752,0.05142300877492235,-0.08373414723521785
0.425,6.2397093839535e-05,0.1946194415479721,0.1388724399077991,0.08,-0.024315395453666545
0.42777777777777776,7.917561594823522e-05,0.18834276788996576,0.1395297110400108,0.05142300877492277,-0.002689127540916025
0.4305555555555556,0.00010008378130028465,0.2147870788355935,0.14018235358865475,-0.013891854213355677,0.08839649567899416
0.43333333333333335,0.00012603208658093262,0.07818807176125614,0.14083034590378588,-0.06928203230275497,0.006513726073644293
0.4361111111111111,0.0001581043119033967,0.11559333668990397,0.14147366648972018,-0.07517540966287249,0.04913697555115288
0.4388888888888889,0.00019758386156446252,0.08998348647430013,0.14211229400574768,-0.027361611466054408,-0.024964779926957604
0.44166666666666665,0.00024598260149542845,0.12374500154748445,0.14274620726684042,0.039999999999999834,-0.059247188320851234
0.4444444444444444,0.0003050720906036451,0.1742092394643171,0.1433753852443553,0.07878462024097675,-0.0482558381116186
0.44722222222222224,0.0003769170061075721,0.16939897629556883,0.14399980706673154,0.06128355544951738,-0.03626130322678766
0.45,0.00046391044848736215,0.25150684909042875,0.14461945202018298,1.5665575338900706e-16,0.10642348662175823
0.4527777777777778,0.0005688106798823347,0.0434502208185298,0.1452342995493854,-0.06128355544951864,-0.04106933396121931
0.45555555555555555,0.0006947787014965142,0.10967894790549532,0.14584432925815835,-0.07878462024097681,0.04192446018681725
0.4583333333333333,0.0008454159125485818,0.062148577918338825,0.14644952091014166,-0.0400000000000001,-0.04514635890435132
0.46111111111111114,0.0010248009182743448,0.22201491745750745,0.1470498544294668,0.027361611466054116,0.04657865064371221
0.4638888888888889,0.0012375243713469263,0.24330579224093601,0.14764530990142277,0.07517540966287316,0.01924754830529316
0.4666666666666667,0.0014887205449283139,0.21117472553789585,0.14823586757311694,0.06928203230275513,-0.007831894882904521
0.46944444444444444,0.0017840941527635756,0.16245932991347561,0.14882150785413,0.013891854213353745,-0.0020381263067717013
0.4722222222222222,0.002129940759869023,0.0673697585306431,0.14940221131716613,-0.05142300877492253,-0.032739384771469524
0.475,0.002533158975188092,0.09481472774798932,0.1499779586986972,-0.08,0.02230361007410403
0.4777777777777778,0.003001252494823805,0.07937780060246423,0.15054873089960202,-0.05142300877492259,-0.022749174017039003
0.48055555555555557,0.003542319981579168,0.10726839499237233,0.15111450898579967,0.013891854213355908,-0.06128028818836241
0.48333333333333334,0.0041650307344388345,0.16122545851009076,0.1516752741888778,0.06928203230275509,-0.06389687871598097
0.4861111111111111,0.00487858413119965,0.24091439758689326,0.1522310079067152,0.07517540966287241,0.008629395886105975
0.4888888888888889,0.0056926509291056315,0.2647905169197803,0.15278169170409872,0.027361611466054186,0.07895456282052175
0.49166666666666664,0.006617294691407224,0.12794418268341415,0.15332730731333505,-0.040000000000000036,0.007999580678671913
0.49444444444444446,0.007662871879916859,0.0768141719683025,0.15386783663485654,-0.07878462024097678,-0.005931916305494129
0.49722222222222223,0.00883990952022818,0.11625092278865831,0.15440326173782168,-0.06128355544951869,0.014291306980127145
0.5,0.010158959809703778,0.23039261175575496,0.15493356486070986,7.857546894913888e-17,0.06530008708534124
0.5027777777777778,0.011630431597447892,0.23934184052707017,0.15545872841191066,0.061283555449518794,0.010969125068192817
0.5055555555555555,0.013264399315007775,0.22748139298460507,0.1559787349703074,0.07878462024097675,-0.02054636154168686
0.5083333333333333,0.015070390666711649,0.2668783934555609,0.1564935672858549,0.0399999999999999,0.05531443550299445
0.5111111111111111,0.017057155184802632,0.16813657392198297,0.15700320828015185,-0.027361611466052198,0.021437821923080677
0.5138888888888888,0.019232416597465725,0.1783524475814003,0.15750764104700743,-0.07517540966287246,0.0767877995997996
0.5166666666666667,0.02160261282337864,0.11948915123472195,0.1580068488530019,-0.06928203230275388,0.009161721861095307
0.5194444444444445,0.02417262826616629,0.1075581376048296,0.15850081513804185,-0.013891854213353514,-0.06122345158602502
0.5222222222222223,0.026945523904111847,0.16895009623266258,0.15898952351590953,0.05142300877492445,-0.06840795996228326
0.525,0.029922271419987396,0.35194162580635624,0.15947295777480636,0.08,0.08254639661156249
0.5277777777777778,0.0331014982567555,0.3306588949487336,0.1599511018778908,0.0514230087749224,0.08618328603916486
0.5305555555555556,0.03647925098089095,0.1740353760672173,0.1604239399638103,-0.013891854213353901,-0.008975960664130032
0.5333333333333333,0.04004878465143799,0.11249884263911086,0.16089145634722749,-0.06928203230275522,-0.01915936605679939
0.5361111111111111,0.04380038599810416,0.20305082646668154,0.1613536355193404,-0.0751754096628731,0.07307221461211011
0.5388888888888889,0.0477212380791099,0.12681780465927867,0.16181046214839712,-0.027361611466053964,-0.0553522841021744
0.5416666666666666,0.05179533369922463,0.20932090383163776,0.1622619210802042,0.040000000000000244,-0.044736350947791326
0.5444444444444444,0.05600344420870198,0.3296624015227601,0.1627079973386295,0.07878462024097643,0.03216633973445222
0.5472222222222223,0.06032314937250238,0.26502512480513885,0.1631486761260989,0.06128355544951708,-0.01973025614297948
0.55,0.06472893280462937,0.22805678229271276,0.16358394282408725,-3.1380669128728484e-16,-0.0002560933360035648
0.5527777777777778,0.06919234602413381,0.16375042864199238,0.16401378299360314,-0.061283555449518946,-0.008172144926225628
0.5555555555555556,0.07368224253813874,0.17621453211277688,0.16443818237566818,-0.07878462024097672,0.01687872743994668
0.5583333333333333,0.0781650815347938,0.2733963014922697,0.16485712689178972,-0.039999999999999696,0.07037409306568584
0.5611111111111111,0.08260529882696604,0.27976675828253594,0.16527060264442808,0.027361611466054554,0.004529245345087278
0.5638888888888889,0.08696574068577123,0.360016685929944,0.16567859591745734,0.07517540966287255,0.0321969396638429
0.5666666666666667,0.09120815420825328,0.2240626746360777,0.16608109317662068,0.0692820323027549,-0.10250860505155113
0.5694444444444444,0.09529372594616883,0.2732277411329974,0.16647808106997894,0.013891854213355521,-0.0024359200965058977
0.5722222222222222,0.09918365875472968,0.17246868289351708,0.16686954642835386,-0.05142300877492288,-0.04216151351464356
0.575,0.10283977527135167,0.1291545985159351,0.16725547626576484,-0.08,-0.0609406530211814
0.5777777777777777,0.10622513517018439,0.17853036582868254,0.16763585777985965,-0.051423008774923964,-0.04390761834643754
0.5805555555555556,0.10930465241581477,0.2745010129464698,0.1680106783523392,0.013891854213356371,-0.016706172035040604
0.5833333333333334,0.11204569820575236,0.39550278317568444,0.1683799255493761,0.06928203230275533,0.045795127117800656
0.5861111111111111,0.114418675179713,0.2920180360776342,0.16874358712202717,0.07517540966287226,-0.0663196358869782
0.5888888888888889,0.11639754880286876,0.31439238590528296,0.16910165100663963,0.027361611466053745,0.0015315746297208724
0.5916666666666667,0.11796032260235105,0.2232059562609231,0.16945410532525143,-0.040000000000000445,-0.024208471666678926
0.5944444444444444,0.11908944513663404,0.19372210856354477,0.16980093838598523,-0.07878462024097647,-0.016383654718098044
0.5972222222222222,0.1197721381744865,0.2787686126736346,0.17014213868343628,-0.061283555449518384,0.05013789126523021
0.6,0.12000063750660486,0.3173841042558557,0.17047769489905398,5.490379136254308e-16,0.026905771850196304
0.6027777777777777,0.11977234004732942,0.4187333967705017,0.17080759590151742,0.06128355544951763,0.06686990537213719
0.6055555555555555,0.1190898533326991,0.36128102035828547,0.17113183074710472,0.07878462024097668,-0.007725283962495024
0.6083333333333333,0.11796094610236676,0.294614204198889,0.17145038868005594,0.04000000000000146,-0.03479713058353515
0.6111111111111112,0.1163984012789235,0.24960710810177356,0.17176325913292984,-0.027361611466054776,-0.011192940844024977
0.6138888888888889,0.11441977523945392,0.2234396368670962,0.1720704317269546,-0.07517540966287341,0.01212483956356108
0.6166666666666667,0.11204706972301587,0.22396560161531864,0.17237189627237198,-0.06928203230275477,0.008828667922685551
0.6194444444444445,0.109306324952051,0.2138627098958051,0.17266764276877547,-0.01389185421335305,-0.054219403611668326
0.6222222222222222,0.10622714449219096,0.3351323037539495,0.17295766140544172,0.05142300877492307,0.004524489081393711
0.625,0.10284216397202418,0.367495523040626,0.17324194256165654,0.08,0.011411416506945257
0.6277777777777778,0.09918647698478107,0.45000366444343426,0.17352047680703336,0.05142300877492379,0.12587370187669603
0.6305555555555555,0.0952970322660664,0.3490406635186223,0.17379325490182673,-0.013891854213354364,0.09384223056408351
0.6333333333333333,0.091212016570988,0.153328084537531,0.1740602677972383,-0.0692820323027543,-0.042662167527941004
0.6361111111111111,0.08697023756250986,0.17174716645789548,0.17432150663571735,-0.07517540966287294,-0.014369168077458805
0.6388888888888888,0.08261052048915195,0.15665377168250272,0.17457696275125442,-0.027361611466053523,-0.07317210009185016
0.6416666666666667,0.07817113150786527,0.2634624084793604,0.17482662766966883,0.040000000000000646,-0.029535350698174326
0.6444444444444445,0.07368923924373046,0.3433246027731142,0.17507049310888984,0.0787846202409769,0.015780250179517025
0.6472222222222223,0.06920042462941985,0.3660852121025811,0.17530855097923134,0.06128355544951823,0.06029268104441168
0.65,0.06473824729937101,0.20382484879585,0.17554079338366022,-7.842691359635767e-16,-0.03645419188718043
0.6527777777777778,0.06033387489637329,0.14211021006152405,0.17576721261805836,-0.06128355544951778,-0.03270732200338983
0.6555555555555556,0.05601577965359158,0.04585450909716036,0.17598780117147816,-0.07878462024097664,-0.10736445148693274
0.6583333333333333,0.051809504613465916,0.17987876031261296,0.1762025517263917,-0.039999999999999286,-0.008133296027245383
0.6611111111111111,0.04773749990294884,0.19838984793495715,0.17641145715893358,0.027361611466052864,-0.053120720592978156
0.6638888888888889,0.04381902766221657,0.26913697649592255,0.176614510539137,0.0751754096628727,-0.02647197136830369
0.6666666666666666,0.0400701325729196,0.24232083109845995,0.17681170513116395,0.0692820323027558,-0.043843038908379414
0.6694444444444444,0.036503673493885794,0.22268543438814142,0.17700303439352844,0.01389185421335506,-0.00471312771262785
0.6722222222222223,0.0331294105177508,0.07100847415430786,0.17718849197931363,-0.05142300877492499,-0.08788641956783157
0.675,0.029954140830784386,0.05396995029761699,0.17736807173638214,-0.08,-0.07335226226954954
0.6777777777777778,0.02698187609857334,0.25956299063264693,0.17754176770758057,-0.05142300877492186,0.10646235560141491
0.6805555555555556,0.024214053710042416,0.15144435299063203,0.17770957413093658,0.013891854213354595,-0.06437112906370156
0.6833333333333333,0.021649774079802578,0.21396401289967665,0.17787148543985049,0.06928203230275556,-0.054839278922731986
0.6861111111111111,0.019286056314086163,0.3643346386563044,0.17802749626327966,0.07517540966287287,0.09184567641606571
